Internal ID,Order Type,Date Created,PMM Order Date,Document Number,In Report 3?,Status,Requested Pickup Date,Actual Carrier Pickup Date,Actual Carrier Delivery Date,Pick-Up Ergent?,Name-Receiver/Destination,Donor,Carrier Code,Subsidy Amount,Actual Freight Cost,Total Order Pounds,Total Gross Weight Fulfilled,Miles,Shipping Method Code,Drop Off Member 1,Drop Off Member 2,Drop Off Member 3,Drop Off Member 4
48597116,Produce,2020/11/5 13:15,2020/11/5,PR48597116,1,Billed,2020/11/5,2020/11/6,2020/11/6,0,"Cust-2041 Vernon, CA Food Bank (FB)",V-103269 FYFFES North America,CR10032,-900,900,38400,38400,67,FA Arranged,Cust-2041,,,
48597722,Produce,2020/11/5 13:20,2020/11/5,PR48597722,1,Billed,2020/11/10,2020/11/10,,5,Cust-2271 Austin Co-op,V-103279 C & W Farms,CR10005,"-1,500.00","1,925.10",40000,40000,568,FA Arranged,Cust-2271,,,
48598038,Produce,2020/11/5 13:25,2020/11/5,PR48598038,1,Pending Billing,2020/11/9,,,4,Cust-2271 Austin Co-op,V-103043 Collaborative For Fresh Produce,CR10088,"-1,250.00","1,250.00",40000,40000,352.9,Vendor Arranged,Cust-2035,,,
48598736,Produce,2020/11/5 14:25,2020/11/5,PR48598736,1,Billed,2020/11/12,2020/11/12,2020/11/13,7,Cust-2248 Grove City Cluster,"V-100951 Alsum Farms & Produce, Inc.",CR10024,"-1,055.76","1,055.76",40000,40000,274,FA Arranged,Cust-2248,,,
48598737,Produce,2020/11/5 14:25,2020/11/5,PR48598737,1,Billed,2020/11/9,2020/11/11,2020/11/12,4,Cust-2248 Grove City Cluster,"V-100951 Alsum Farms & Produce, Inc.",CR10024,"-1,055.76","1,055.76",40000,40000,274,FA Arranged,Cust-2248,,,
48598738,Produce,2020/11/5 14:30,2020/11/5,PR48598738,1,Billed,2020/11/10,2020/11/10,2020/11/16,5,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","3,777.28",37044,37240,1572,FA Arranged,Cust-2248,,,
48601151,Produce,2020/11/5 15:50,2020/11/5,PR48601151,1,Billed,2020/11/10,2020/11/10,2020/11/12,5,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","4,425.87",42000,42000,1463,FA Arranged,Cust-2271,,,
48605414,Produce,2020/11/6 6:40,2020/11/6,PR48605414,1,Partially Fulfilled,2020/11/9,,,3,"Cust-2056 Norfolk, Virginia Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,950.00",41440,41440,696.7,Vendor Arranged,Cust-2056,,,
48605681,Produce,2020/11/6 9:00,2020/11/6,PR48605681,1,Partially Fulfilled,2020/11/9,,,3,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",38700,38700,372,Vendor Arranged,Cust-2199,,,
48605685,Produce,2020/11/6 9:10,2020/11/6,PR48605685,1,Billed,2020/11/10,2020/11/10,2020/11/11,4,"Cust-2199 New York, New York Food Bank (FB)",V-103016 Chesapeake Farms,CR10001,"-1,500.00","2,246.75",40000,40000,473,FA Arranged,Cust-2199,,,
48605686,Produce,2020/11/6 9:15,2020/11/6,PR48605686,1,Billed,2020/11/11,,,5,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10065,"-1,500.00","9,300.00",40600,39648,2804.9,Vendor Arranged,Cust-2199,,,
48605687,Produce,2020/11/6 9:20,2020/11/6,PR48605687,1,Billed,2020/11/9,2020/11/10,2020/11/10,3,"Cust-2032 Comstock Park, Michigan Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10100,"-1,025.53","1,025.53",30960,30960,147,FA Arranged,Cust-2032,,,
48609301,Produce,2020/11/6 12:10,2020/11/6,PR48609301,1,Billed,2020/11/9,2020/11/9,2020/11/11,3,"Cust-2083 Tulsa, Oklahoma Food Bank (FB)",V-100921 BUSHMANS INC,CR10034,"-1,500.00","3,490.12",40000,40000,838,FA Arranged,Cust-2083,,,
48609926,Produce,2020/11/6 13:25,2020/11/6,PR48609926,1,Billed,2020/12/1,,,25,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","1,900.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
48609927,Produce,2020/11/6 13:25,2020/11/6,PR48609927,1,Pending Billing,2020/12/2,,,26,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
48609929,Produce,2020/11/6 13:26,2020/11/6,PR48609929,1,Partially Fulfilled,2020/11/20,,,14,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
48609930,Produce,2020/11/6 13:26,2020/11/6,PR48609930,1,Billed,2020/11/23,,,17,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","1,900.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
48609931,Produce,2020/11/6 13:26,2020/11/6,PR48609931,1,Partially Fulfilled,2020/11/30,,,24,Cust-2245 Philadelphia Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,000.00",42000,42000,497.9,Vendor Arranged,Cust-2245,,,
48609934,Produce,2020/11/6 13:45,2020/11/6,PR48609934,1,Billed,2020/11/17,2020/11/16,2020/11/23,11,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-101024 Feeding Washington,CR10024,"-1,500.00","3,867.28",40320,40320,1572,FA Arranged,Cust-2078,,,
48612246,Produce,2020/11/9 7:50,2020/11/9,PR48612246,1,Billed,2020/11/18,2020/11/18,2020/11/23,9,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","9,182.04",39900,40740,2846,FA Arranged,Cust-2199,,,
48612247,Produce,2020/11/9 7:55,2020/11/9,PR48612247,1,Billed,2020/11/11,2020/11/12,2020/11/18,2,"Cust-2199 New York, New York Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","9,518.76",40950,40950,2999,FA Arranged,Cust-2199,,,
48612248,Produce,2020/11/9 8:00,2020/11/9,PR48612248,1,Pending Billing/Partially Fulfilled,2020/11/23,2020/11/23,2020/11/25,14,Cust-2248 Grove City Cluster,V-101001 Lynn-Ette & Sons,CR10024,"-1,500.00","2,735.00",42000,42420,1020,FA Arranged,Cust-2248,,,
48612866,Produce,2020/11/9 9:35,2020/11/9,PR48612866,1,Billed,2020/11/11,2020/11/11,2020/11/12,2,"Cust-2141 Sikeston, MO Food Bank (FB)",V-102096 Fresh Connect Central,CR10057,-919.56,919.56,24000,24000,169,FA Arranged,Cust-2141,,,
48613885,Produce,2020/11/9 10:20,2020/11/9,PR48613885,1,Billed,2020/11/12,,,3,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",39988,39450,372,Vendor Arranged,Cust-2199,,,
48614292,Produce,2020/11/9 11:15,2020/11/9,PR48614292,1,Billed,2020/11/11,,,2,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40340,40340,580.2,Vendor Arranged,Cust-2086,,,
48614295,Produce,2020/11/9 11:35,2020/11/9,PR48614295,1,Billed,2020/11/9,2020/11/9,2020/11/10,0,"Cust-2077 Bridgeton, Missouri Food Bank (FB)","V-100951 Alsum Farms & Produce, Inc.",CR10024,"-1,500.00","1,661.36",36000,36000,410,FA Arranged,Cust-2077,,,
48614301,Produce,2020/11/9 11:40,2020/11/9,PR48614301,1,Billed,2020/11/13,,,4,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,520.00",40000,40000,757.3,Vendor Arranged,Cust-2245,,,
48615540,Produce,2020/11/9 13:40,2020/11/9,PR48615540,1,Billed,2020/11/13,,,4,Cust-2247 Indianapolis Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,400.00",42000,42000,858.1,Vendor Arranged,Cust-2247,,,
48615541,Produce,2020/11/9 13:40,2020/11/9,PR48615541,1,Billed,2020/11/18,,,9,Cust-2247 Indianapolis Co-op,"V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,400.00",42000,42000,858.1,Vendor Arranged,Cust-2247,,,
48615542,Produce,2020/11/9 13:55,2020/11/9,PR48615542,1,Billed,2020/11/16,2020/11/16,2020/11/18,7,Cust-2248 Grove City Cluster,V-100995 Torrey Farms Inc,CR10104,"-1,500.00","2,687.76",40000,40000,999,FA Arranged,Cust-2248,,,
48615864,Produce,2020/11/9 15:05,2020/11/9,PR48615864,1,Billed,2020/11/17,2020/11/17,2020/11/30,8,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","3,869.44",36000,39000,1581,FA Arranged,Cust-2248,,,
48615865,Produce,2020/11/9 15:05,2020/11/9,PR48615865,1,Pending Billing,2020/11/16,2020/11/16,2020/11/20,7,Cust-2248 Grove City Cluster,V-101024 Feeding Washington,CR10024,"-1,500.00","3,869.44",36000,42840,1581,FA Arranged,Cust-2248,,,
48632196,Produce,2020/11/9 18:50,2020/11/9,PR48632196,1,Billed,2020/11/10,2020/11/11,2020/11/13,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","5,823.00",40500,40500,1350,FA Arranged,Cust-2112,Cust-2116,Cust-2024,Cust-2018
48632197,Produce,2020/11/9 18:55,2020/11/9,PR48632197,1,Billed,2020/11/10,2020/11/10,2020/11/13,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-103043 Collaborative For Fresh Produce,CR10001,"-1,500.00","4,658.40",42500,42500,1285,FA Arranged,Cust-2018,Cust-2116,Cust-2112,
48632198,Produce,2020/11/9 19:00,2020/11/9,PR48632198,1,Billed,2020/11/10,2020/11/11,2020/11/13,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","5,285.32",42000,42000,1193,FA Arranged,Cust-2112,Cust-2116,Cust-2018,
48632199,Produce,2020/11/9 19:05,2020/11/9,PR48632199,1,Billed,2020/11/13,2020/11/14,2020/11/16,4,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10103,"-1,500.00","5,607.92",37044,41003,1283,FA Arranged,Cust-2112,Cust-2116,Cust-2096,Cust-2018
48632200,Produce,2020/11/9 19:10,2020/11/9,PR48632200,1,Billed,2020/11/10,2020/11/13,2020/11/16,1,"Cust-2018 Colorado Springs, CO Food Bank (FB)","V-102205 Victory Farms, LLC",CR10002,"-1,500.00","7,504.08",34000,34000,1267,FA Arranged,Cust-2112,Cust-2096,Cust-2018,
48633938,Produce,2020/11/10 8:45,2020/11/10,PR48633938,1,Pending Billing/Partially Fulfilled,2020/11/16,2020/11/16,2020/11/20,6,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10001,"-1,500.00","5,803.38",40320,43624,1954,FA Arranged,Cust-2077,,,
48633942,Produce,2020/11/10 9:00,2020/11/10,PR48633942,1,Billed,2020/11/11,2020/11/11,2020/11/12,1,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102096 Fresh Connect Central,CR10077,"-1,390.00","1,390.00",24000,24000,186,FA Arranged,Cust-2077,,,
48633943,Produce,2020/11/10 9:10,2020/11/10,PR48633943,1,Billed,2020/11/17,2020/11/17,2020/11/18,7,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102096 Fresh Connect Central,CR10077,"-1,245.00","1,245.00",24000,24000,186,FA Arranged,Cust-2077,,,
48633944,Produce,2020/11/10 9:20,2020/11/10,PR48633944,1,Billed,2020/11/17,2020/11/17,2020/11/18,7,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102096 Fresh Connect Central,CR10024,"-1,244.64","1,244.64",24000,24000,186,FA Arranged,Cust-2077,,,
48634046,Produce,2020/11/10 8:50,2020/11/10,PR48634046,1,Billed,2020/11/13,2020/11/13,2020/11/16,3,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-101024 Feeding Washington,CR10057,"-1,500.00","5,900.00",38000,38000,1628,FA Arranged,Cust-2077,,,
48634048,Produce,2020/11/10 9:05,2020/11/10,PR48634048,1,Billed,2020/11/14,2020/11/14,2020/11/16,4,Cust-2271 Austin Co-op,V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","3,144.84",30960,30960,1716,FA Arranged,Cust-2227,,,
48634258,Produce,2020/11/10 9:15,2020/11/10,PR48634258,1,Billed,2020/11/17,2020/11/17,2020/11/18,7,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102096 Fresh Connect Central,CR10077,"-1,245.00","1,245.00",24000,24000,186,FA Arranged,Cust-2077,,,
48634370,Produce,2020/11/10 9:25,2020/11/10,PR48634370,1,Billed,2020/11/13,2020/11/13,2020/11/16,3,"Cust-2199 New York, New York Food Bank (FB)",V-103279 C & W Farms,CR10002,"-1,500.00","4,973.84",40000,40000,1141,FA Arranged,Cust-2199,,,
48634371,Produce,2020/11/10 9:30,2020/11/10,PR48634371,1,Billed,2020/11/18,2020/11/18,2020/11/19,8,"Cust-2077 Bridgeton, Missouri Food Bank (FB)",V-102096 Fresh Connect Central,CR10077,"-1,245.00","1,245.00",24000,24000,186,FA Arranged,Cust-2077,,,
48634373,Produce,2020/11/10 9:35,2020/11/10,PR48634373,1,Billed,2020/11/11,2020/11/11,2020/11/13,1,"Cust-2037 Kansas City, Missouri Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10002,"-1,500.00","3,800.00",30960,30960,747,FA Arranged,Cust-2037,,,
48634374,Produce,2020/11/10 9:45,2020/11/10,PR48634374,1,Partially Fulfilled,2020/11/13,,,3,"Cust-2014 Chattanooga, Tennessee Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,750.00",39792,39504,1117,Vendor Arranged,Cust-2014,,,
48634694,Produce,2020/11/10 10:20,2020/11/10,PR48634694,1,Billed,2020/11/20,2020/11/20,2020/11/23,10,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-103016 Chesapeake Farms,CR10077,"-1,500.00","2,800.00",40000,40000,1275,FA Arranged,Cust-2078,,,
48634695,Produce,2020/11/10 10:40,2020/11/10,PR48634695,1,Billed,2020/11/10,,,0,"Cust-2052 Wallingford, Connecticut Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","1,725.00",37600,37600,354.3,Vendor Arranged,Cust-2052,,,
48634797,Produce,2020/11/10 10:31,2020/11/10,PR48634797,1,Billed,2020/11/12,2020/11/12,2020/11/13,2,Cust-2245 Philadelphia Co-op,V-101095 John Musacchio,CR10104,"-1,500.00","1,562.68",40000,40000,282,FA Arranged,Cust-2245,,,
48635635,Produce,2020/11/10 11:30,2020/11/10,PR48635635,1,Billed,2020/11/18,2020/11/18,2020/11/19,8,Cust-2248 Grove City Cluster,"V-100951 Alsum Farms & Produce, Inc.",CR10034,-964.76,964.76,40000,40000,274,FA Arranged,Cust-2248,,,
48635945,Produce,2020/11/10 12:55,2020/11/10,PR48635945,1,Pending Billing,2020/11/10,2020/11/11,2020/11/13,0,"Cust-2018 Colorado Springs, CO Food Bank (FB)",V-101024 Feeding Washington,CR10034,"-1,500.00","4,210.94",41160,41671,1354,FA Arranged,Cust-2024,Cust-2116,Cust-2018,
48636054,Produce,2020/11/10 13:10,2020/11/10,PR48636054,1,Billed,2020/11/12,2020/11/12,2020/11/13,2,"Cust-2013 Charlotte, NC Food Bank (FB)",V-101003 Feeding The Carolinas,CR10104,"-1,266.00","1,266.00",40000,40000,250,FA Arranged,Cust-2013,,,
48636586,Produce,2020/11/10 14:10,2020/11/10,PR48636586,1,Billed,2020/11/13,2020/11/14,2020/11/15,3,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10001,"-1,500.00","2,779.44",40000,40000,331,FA Arranged,Cust-2245,,,
48636792,Produce,2020/11/10 13:55,2020/11/10,PR48636792,1,Billed,2020/11/18,2020/11/18,2020/11/19,8,"Cust-2141 Sikeston, MO Food Bank (FB)",V-102096 Fresh Connect Central,CR10077,"-1,500.00","1,510.00",24000,24000,169,FA Arranged,Cust-2141,,,
48636995,Produce,2020/11/10 14:40,2020/11/10,PR48636995,1,Billed,2020/11/17,2020/11/17,2020/11/18,7,Cust-2247 Indianapolis Co-op,V-102985 Mastronardi Produce Ltd.,CR10034,"-1,143.66","1,143.66",30960,30960,294,FA Arranged,Cust-2247,,,
48637019,Produce,2020/11/10 15:10,2020/11/10,PR48637019,1,Billed,2020/11/15,2020/11/16,2020/11/16,5,"Cust-2040 Little Rock, Arkansas Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10057,"-1,500.00","1,942.28",30960,30960,872,FA Arranged,Cust-2040,,,
48637020,Produce,2020/11/10 15:15,2020/11/10,PR48637020,1,Billed,2020/11/16,2020/11/16,2020/11/20,6,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","7,472.00",36000,36000,2175,FA Arranged,Cust-2247,,,
48638507,Produce,2020/11/10 15:40,2020/11/10,PR48638507,1,Billed,2020/11/17,2020/11/17,2020/11/18,7,"Cust-2051 Nashville, Tennessee Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10096,"-1,500.00","2,297.92",30960,30960,533,FA Arranged,Cust-2051,,,
48638508,Produce,2020/11/10 15:45,2020/11/10,PR48638508,1,Billed,2020/11/14,2020/11/13,2020/11/16,4,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10034,"-1,500.00","1,973.40",30960,23400,690,FA Arranged,Cust-2078,,,
48638515,Produce,2020/11/10 16:05,2020/11/10,PR48638515,1,Billed,2020/11/16,2020/11/16,2020/11/18,6,"Cust-2048 Theodore, AL Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10100,"-1,500.00","3,737.60",30960,30960,990,FA Arranged,Cust-2048,,,
48653541,Produce,2020/11/10 18:55,2020/11/10,PR48653541,1,Billed,2020/11/12,,,2,"Cust-2199 New York, New York Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,500.00",40080,40880,358.1,Vendor Arranged,Cust-2199,,,
48664732,Produce,2020/11/11 9:55,2020/11/11,PR48664732,1,Billed,2020/11/16,2020/11/16,2020/11/17,5,Cust-2245 Philadelphia Co-op,V-100995 Torrey Farms Inc,CR10104,"-1,500.00","1,709.04",42000,42000,271,FA Arranged,Cust-2245,,,
48666919,Produce,2020/11/11 10:05,2020/11/11,PR48666919,1,Billed,2020/11/12,2020/11/12,2020/11/12,1,Cust-2245 Philadelphia Co-op,V-101002 Hansen Farms LLC,CR10103,"-1,500.00","1,775.36",41216,41216,314,FA Arranged,Cust-2245,,,
48666921,Produce,2020/11/11 10:15,2020/11/11,PR48666921,1,Billed,2020/11/14,2020/11/14,,3,"Cust-2015 Chicago, Illinois Food Bank (FB)",V-103016 Chesapeake Farms,CR10005,"-1,500.00","2,150.00",40000,39472,853,FA Arranged,Cust-2015,,,
48669336,Produce,2020/11/11 11:10,2020/11/11,PR48669336,1,Billed,2020/11/13,2020/11/13,2020/11/16,2,"Cust-2035 Houston, Texas Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10009,"-1,500.00","1,973.70",30960,30960,1290,FA Arranged,Cust-2035,,,
48669337,Produce,2020/11/11 11:15,2020/11/11,PR48669337,1,Billed,2020/11/13,2020/11/13,2020/11/16,2,"Cust-2199 New York, New York Food Bank (FB)","V-102205 Victory Farms, LLC",CR10104,"-1,500.00","4,084.08",40000,40000,767,FA Arranged,Cust-2199,,,
48677665,Produce,2020/11/11 13:10,2020/11/11,PR48677665,1,Pending Billing/Partially Fulfilled,2020/11/15,,,4,"Cust-2039 Latham, New York Food Bank (FB)","V-102894 Pure Farm Produce, Inc.",CR10095,"-1,500.00","1,885.00",42000,42000,505,Vendor Arranged,Cust-2039,,,
48677667,Produce,2020/11/11 13:15,2020/11/11,PR48677667,1,Partially Fulfilled,2020/11/17,,,6,"Cust-2199 New York, New York Food Bank (FB)","V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","3,500.00",40000,40000,680.634,Vendor Arranged,Cust-2199,,,
48680076,Produce,2020/11/11 14:05,2020/11/11,PR48680076,1,Billed,2020/11/16,,,5,"Cust-2052 Wallingford, Connecticut Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","1,725.00",37740,38400,354.3,Vendor Arranged,Cust-2052,,,
48682990,Produce,2020/11/11 15:55,2020/11/11,PR48682990,1,Pending Billing,2020/11/19,2020/11/19,2020/11/20,8,"Cust-2036 Indianapolis, Indiana Food Bank (FB)",V-102096 Fresh Connect Central,CR10104,"-1,346.00","1,346.00",24000,24000,158,FA Arranged,Cust-2036,,,
48682991,Produce,2020/11/11 15:55,2020/11/11,PR48682991,1,Pending Billing,2020/11/19,2020/11/19,2020/11/20,8,"Cust-2036 Indianapolis, Indiana Food Bank (FB)",V-102096 Fresh Connect Central,CR10103,"-1,200.00","1,200.00",24000,24000,158,FA Arranged,Cust-2036,,,
48682992,Produce,2020/11/11 15:56,2020/11/11,PR48682992,1,Pending Billing,2020/11/17,2020/11/18,2020/11/18,6,"Cust-2036 Indianapolis, Indiana Food Bank (FB)",V-102096 Fresh Connect Central,CR10024,"-1,287.92","1,287.92",24000,24000,158,FA Arranged,Cust-2036,,,
48682993,Produce,2020/11/11 15:56,2020/11/11,PR48682993,1,Billed,2020/11/16,2020/11/17,2020/11/18,5,"Cust-2036 Indianapolis, Indiana Food Bank (FB)",V-102096 Fresh Connect Central,CR10103,"-1,300.00","1,300.00",24000,24000,158,FA Arranged,Cust-2036,,,
48694921,Produce,2020/11/12 7:30,2020/11/12,PR48694921,1,Billed,2020/11/13,2020/11/13,2020/11/16,1,"Cust-2238 Jacksonville, FL Food Bank (FB)",V-103043 Collaborative For Fresh Produce,CR10001,"-1,500.00","4,743.04",42500,42500,1221,FA Arranged,Cust-2238,,,
48695029,Produce,2020/11/12 8:15,2020/11/12,PR48695029,1,Billed,2020/11/16,2020/11/16,2020/11/17,4,"Cust-2141 Sikeston, MO Food Bank (FB)",V-102985 Mastronardi Produce Ltd.,CR10024,"-1,500.00","1,827.12",30960,30960,613,FA Arranged,Cust-2141,,,
48695032,Produce,2020/11/12 8:25,2020/11/12,PR48695032,1,Billed,2020/11/18,2020/11/18,2020/11/19,6,Cust-2247 Indianapolis Co-op,V-101001 Lynn-Ette & Sons,CR10024,"-1,500.00","1,776.80",40000,40000,570,FA Arranged,Cust-2247,,,
48695036,Produce,2020/11/12 8:50,2020/11/12,PR48695036,1,Billed,2020/11/17,,,5,"Cust-2199 New York, New York Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,200.00",39200,39200,372,Vendor Arranged,Cust-2199,,,
48695039,Produce,2020/11/12 9:15,2020/11/12,PR48695039,1,Billed,2020/11/13,2020/11/13,2020/11/16,1,Cust-2271 Austin Co-op,V-101024 Feeding Washington,CR10001,"-1,500.00","5,586.24",42000,42000,1401,FA Arranged,Cust-2271,,,
48695382,Produce,2020/11/12 9:40,2020/11/12,PR48695382,1,Billed,2020/11/17,2020/11/17,2020/11/19,5,"Cust-2078 Brooklyn Park, MN Food Bank (FB)",V-100995 Torrey Farms Inc,CR10057,"-1,500.00","2,461.76",40000,40000,999,FA Arranged,Cust-2078,,,
48695383,Produce,2020/11/12 9:45,2020/11/12,PR48695383,1,Billed,2020/11/16,2020/11/16,2020/11/17,4,Cust-2247 Indianapolis Co-op,V-100995 Torrey Farms Inc,CR10034,"-1,500.00","2,164.36",40000,40000,689,FA Arranged,Cust-2247,,,
48695602,Produce,2020/11/12 10:25,2020/11/12,PR48695602,1,Billed,2020/11/17,,,5,"Cust-2160 Kingsport, Tennessee Food Bank (FB)","V-102479 Billingsley Produce Sales, Inc.",CR10049,"-1,500.00","2,600.00",42000,42000,942.2,Vendor Arranged,Cust-2160,,,
48695915,Produce,2020/11/12 10:20,2020/11/12,PR48695915,1,Billed,2020/11/18,,,6,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",39880,39880,580.2,Vendor Arranged,Cust-2086,,,
48696024,Produce,2020/11/12 10:30,2020/11/12,PR48696024,1,Billed,2020/11/17,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40480,40480,580.2,Vendor Arranged,Cust-2086,,,
48696025,Produce,2020/11/12 10:45,2020/11/12,PR48696025,1,Partially Fulfilled,2020/11/30,,,18,Cust-2245 Philadelphia Co-op,"V-101004 Irving Farms Marketing, Inc.",CR10038,"-1,500.00","2,310.00",40000,40000,727.8,Vendor Arranged,Cust-2245,,,
48696041,Produce,2020/11/12 11:25,2020/11/12,PR48696041,1,Billed,2020/11/17,,,5,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",39960,39960,580.2,Vendor Arranged,Cust-2086,,,
48696280,Produce,2020/11/12 10:55,2020/11/12,PR48696280,1,Partially Fulfilled,2020/11/16,,,4,"Cust-2124 Las Vegas, Nevada Food Bank (FB)",V-101024 Feeding Washington,CR10065,"-1,500.00","2,860.00",42000,40000,626.3,Vendor Arranged,Cust-2124,,,
48696740,Produce,2020/11/12 11:35,2020/11/12,PR48696740,1,Billed,2020/11/16,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40800,40800,580.2,Vendor Arranged,Cust-2086,,,
48696741,Produce,2020/11/12 11:40,2020/11/12,PR48696741,1,Billed,2020/11/17,2020/11/17,2020/11/21,5,Cust-2247 Indianapolis Co-op,V-101024 Feeding Washington,CR10034,"-1,500.00","8,457.80",39200,39200,2120,FA Arranged,Cust-2247,,,
48696748,Produce,2020/11/12 11:55,2020/11/12,PR48696748,1,Billed,2020/11/16,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40800,40800,580.2,Vendor Arranged,Cust-2086,,,
48696983,Produce,2020/11/12 12:45,2020/11/12,PR48696983,1,Billed,2020/11/16,,,4,"Cust-2086 Washington, DC Food Bank (FB)",V-101044 Western Harvest,CR10043,"-1,500.00","2,050.00",40200,40200,580.2,Vendor Arranged,Cust-2086,,,
48697514,Produce,2020/11/12 13:25,2020/11/12,PR48697514,1,Billed,2020/11/17,2020/11/19,2020/11/20,5,Cust-2247 Indianapolis Co-op,V-103311 Penick Produce,CR10101,"-1,392.88","1,392.88",41610,41610,387,FA Arranged,Cust-2247,,,
